ANTI_EMIS_MESES|IM_VENTA_SOL|MARCA|NOMBRE_CORTO|Nombre_territorio|FLAG_LIMA_PROVINCIA|REGION|SUELDO_ESTIMADO|EDAD|SEXO|STATUS_BBVA|ANTIGUEDAD_MES|FLAG_CLIENTE_CORPORATIVO_BBVA|SEGMENTO_LOCAL|FLAG_SS
2|1200|Visa|ARCANGEL|T.LIMA SUR|1|LIMA SUR|1282.1300000000001|25|M|A|37|1|INCLUSION FINANCIERA  |
2|7100|Visa|CLASICA|T.LIMA CENTRO|1|LIMA SUR|4417.3299999999999|63|M|A|22|1|CLASICO|
2|10700|Visa|PLATINUM LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA ESTE|1448|55|F|A|126|1|CLASICO|
2|13000|Visa|SIGNATURE|T.MIRAFLORES S.BORJA|1|CALLAO|3063.5|37|M|A|11|1|CLASICO|
2|5900|Visa|PLATINUM LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA NORTE|1208|27|F|A|73|1|CLASICO|
2|1200|Visa|ARCANGEL|T.LINCE|1|LIMA NORTE|1260.4000000000001|27|M|A|71|1|CLASICO|
2|6000|Visa|PLATINUM LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA MODERNA|7778|34|F|A|17|1|VIP|
2|800|Visa|CLASICA|T.LIMA SUR|1|LIMA NORTE|1447.1099999999999|55|M|A|180|1|CLASICO|
2|3500|Visa|ORO LIFEMILES|T.LINCE|1|LIMA ESTE|2403.2199999999998|28|M|A|53|1|CLASICO|
2|8000|Visa|SIGNATURE LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA MODERNA|3997.4400000000001|33|F|A|103|1|CLASICO|
2|800|Visa|CLASICA|T.LIMA SUR|1|CALLAO|692|48|M|A|151|1|CLASICO|
2|3300|Visa|ORO|T.LIMA SUR|1|LIMA SUR|1623.1099999999999|58|M|A|162|1|CLASICO|
2|700|Visa|CLASICA|T.LIMA SUR|1|LIMA SUR||29|F|A|58|1|INCLUSION FINANCIERA  |
2|4000|Visa|ORO LIFEMILES|T.LIMA SUR|1|LIMA SUR|1823|33|M|A|56|1|CLASICO|
2|1800|Visa|CLASICA|T.LIMA SUR|1|LIMA SUR|35354|66|M|A|141|1|CLASICO|
2|700|Visa|CLASICA|T.LIMA SUR|1|LIMA SUR|432.32999999999998|39|F|A|19|1|CLASICO|
2|3900|Visa|ORO|T.LIMA RESIDENCIAL|1|LIMA MODERNA|401|25|F|A|231|1|VIP|
2|5700|Visa|CLASICA|T.LIMA SUR|1|LIMA MODERNA|1940|25|F|A|70|1|CLASICO|
2|700|Visa|CLASICA|T.LIMA SUR|1|LIMA MODERNA|6545|38|M|A|58|1|PNN 0  |
2|3100|Visa|ORO|T.LIMA SUR|1|LIMA SUR|2232.7800000000002|41|M|A|40|1|CLASICO|
2|2500|Visa|CLASICA|T.LIMA SUR|0|NORTE|1524.5599999999999|45|M|A|126|1|CLASICO|
2|700|Visa|CLASICA|T.LIMA SUR|1|LIMA CENTRO|1054.5599999999999|41|F|A|22|1|INCLUSION FINANCIERA  |
2|3000|Visa|CLASICA|T.LIMA SUR|1|LIMA SUR|2477|62|M|A|253|1|CLASICO|
2|2000|Visa|ORO LIFEMILES|T.LIMA SUR|1|LIMA MODERNA|3737.75|35|F|A|207|1|CLASICO|
2|9900|Visa|PLATINUM LIFEMILES|T.CALLAO SAN MIGUEL|0|CENTRO|5000|30|F|A|17|1|CLASICO|
2|10100|Visa|PLATINUM LIFEMILES|T.CALLAO SAN MIGUEL|1|LIMA CENTRO|783|30|M|A|60|1|CLASICO|
2|9000|Visa|PLATINUM|T.LIMA SUR|1|LIMA ESTE|3293|30|M|A|58|1|CLASICO|
2|7000|Visa|PLATINUM|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|245|30|F|A|102|1|PNN 0  |
2|6700|Visa|PLATINUM|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|891|32|M|A|11|1|INCLUSION FINANCIERA  |
2|5800|Visa|PLATINUM LIFEMILES|T.CALLAO SAN MIGUEL|1|LIMA NORTE|1378.6700000000001|26|M|A|21|1|CLASICO|
2|10000|Visa|PLATINUM LIFEMILES|T.CALLAO SAN MIGUEL|1|LIMA ESTE|910|39|F|A|237|1|CLASICO|
2|45000|Visa|SIGNATURE|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|19100|37|M|A|117|1|VIP|
2|38500|Visa|SIGNATURE LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|5000|51|F|A|238|1|VIP|
2|2000|Visa|ORO|T.LIMA RESIDENCIAL|1|LIMA NORTE|2844.3299999999999|31|F|A|22|1|CLASICO|
2|700|Visa|CLASICA|T.LIMA RESIDENCIAL|1|LIMA ESTE|2974|65|F|A|307|1|CLASICO|
2|900|Visa|ARCANGEL|T.LIMA SUR|1|LIMA CENTRO|1450.22|33|M|A|20|1|CLASICO|
2|700|Visa|ARCANGEL|T.LIMA SUR|1|LIMA SUR|525|58|F|A|210|1|CLASICO|
2|20000|Visa|SIGNATURE LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA NORTE|525|72|M|A|224|1|CLASICO|
2|2000|Visa|ORO|T.NORTE SUR CHICO|1|LIMA NORTE||24|M|A|1|1|INCLUSION FINANCIERA  |
2|2000|Visa|ORO LIFEMILES|T.CALLAO SAN MIGUEL|1|LIMA CENTRO||43|M|A|141|1|CLASICO|
2|10000|Visa|PLATINUM|T.LIMA CENTRO|1|LIMA ESTE|770|29|M|A|69|1|CLASICO|
2|2000|Visa|ORO|T.CALLAO SAN MIGUEL|1|LIMA MODERNA|2590|39|M|A|196|1|CLASICO|
2|2000|Visa|ORO LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA ESTE|2029.3299999999999|31|F|A|64|1|CLASICO|1
2|3300|Visa|ARCANGEL|T.LIMA RESIDENCIAL|1|LIMA MODERNA|3329.6700000000001|27|M|A|195|1|CLASICO|
2|6800|Visa|PLATINUM LIFEMILES|T.CALLAO SAN MIGUEL|1|CALLAO|1384.8900000000001|25|M|A|15|1|INCLUSION FINANCIERA  |
2|8500|Visa|PLATINUM|T.LIMA CENTRO|0|ORIENTE|1573.1300000000001|31|F|A|56|1|CLASICO|
2|14000|Visa|SIGNATURE|T.LIMA CENTRO|1|LIMA MODERNA|11934.5|33|M|A|92|1|CLASICO|
2|700|Visa|CLASICA|T.LIMA CENTRO|1|LIMA CENTRO|928|40|M|A|63|1|PNN 3   |
2|22500|Visa|SIGNATURE LIFEMILES|T.LIMA CENTRO|1|LIMA NORTE|2380|29|M|A|56|1|CLASICO|
2|1000|Visa|CLASICA|T.LIMA SUR|1|LIMA SUR|1586.125|59|F|A|80|1|CLASICO|
2|700|Visa|CLASICA|T.LIMA SUR|1|LIMA SUR|1468.75|26|M|A|81|1|CLASICO|
2|1000|Visa|CLASICA|T.LIMA SUR|1|LIMA SUR|1152.5599999999999|21|F|A|44|1|CLASICO|
2|13500|Visa|SIGNATURE LIFEMILES|T.LIMA SUR|0|SUR|5008|47|M|A|103|1|CLASICO|
2|6700|Visa|PLATINUM LIFEMILES|T.LIMA SUR|1|LIMA MODERNA|1605.625|27|F|A|35|1|CLASICO|
2|5000|Visa|PLATINUM LIFEMILES|T.LINCE|1|LIMA MODERNA|2968.625|30|F|A|1|1|INCLUSION FINANCIERA  |
2|800|Visa|CLASICA|T.LINCE|1|LIMA MODERNA|2471.75|26|M|A|94|1|CLASICO|
2|5900|Visa|PLATINUM LIFEMILES|T.LINCE|1|LIMA ESTE|1337.5|33|M|A|126|1|CLASICO|
2|2000|Visa|ORO LIFEMILES|T.CALLAO SAN MIGUEL|1|LIMA MODERNA|1213.375|24|F|A|1|1|INCLUSION FINANCIERA  |
2|17000|Visa|SIGNATURE LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA CENTRO|708|63|F|A|250|1|VIP|
2|20000|Visa|SIGNATURE LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|7636|40|M|A|254|1|CLASICO|
2|5200|Visa|NACIONAL|T.LINCE|1|LIMA MODERNA|870|40|F|A|96|1|CLASICO|
2|13500|Visa|SIGNATURE LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|2126|29|F|A|83|1|CLASICO|
2|33500|Visa|SIGNATURE LIFEMILES|T.LINCE|1|LIMA NORTE|149|35|M|A|101|1|VIP|
2|2000|Visa|ORO LIFEMILES|T.LINCE|1|LIMA CENTRO|1050|56|F|A|1|1|INCLUSION FINANCIERA  |
2|1700|Visa|CLASICA|T.SURCO LA MOLINA|1|LIMA MODERNA|3150|49|M|A|136|1|PNN 0  |
2|12000|Visa|SIGNATURE LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA NORTE|1700|40|M|A|87|1|CLASICO|
2|4000|Visa|ORO|T.LINCE||||||A|8|1|INCLUSION FINANCIERA  |
2|700|Visa|CLASICA|T.LIMA SUR|1|LIMA MODERNA||26|F|A|3|1|INCLUSION FINANCIERA  |
2|5100|Visa|PLATINUM LIFEMILES|T.LIMA SUR|1|LIMA MODERNA|1147.78|26|M|A|11|1|INCLUSION FINANCIERA  |
2|14000|Visa|SIGNATURE LIFEMILES|T.SURCO LA MOLINA|1|LIMA MODERNA|2301|38|M|A|146|1|CLASICO|
2|1000|Visa|CLASICA|T.LIMA CENTRO|1|LIMA MODERNA||40|F|A|1|1|PNN 0  |
2|5600|Visa|PLATINUM|T.CALLAO SAN MIGUEL|1|LIMA CENTRO|1039.6700000000001|21|M|A|21|1|INCLUSION FINANCIERA  |
2|38000|Visa|SIGNATURE LIFEMILES|T.CALLAO SAN MIGUEL|1|CALLAO|1103|59|M|A|132|1|CLASICO|
2|1000|Visa|ARCANGEL|T.MIRAFLORES S.BORJA|1|LIMA SUR|808|37|M|A|111|1|INCLUSION FINANCIERA  |
2|700|Visa|ARCANGEL|T.MIRAFLORES S.BORJA|0|NORTE|1452|26|M|A|30|1|INCLUSION FINANCIERA  |
2|700|Visa|CLASICA|T.MIRAFLORES S.BORJA|1|LIMA ESTE||34|F|A|1|1|INCLUSION FINANCIERA  |
2|20000|Visa|SIGNATURE LIFEMILES|T.LIMA CENTRO|1|LIMA CENTRO|945|62|M|||0||
2|6000|Visa|PLATINUM LIFEMILES|T.LIMA CENTRO|1|LIMA ESTE|7025.3299999999999|27|M|A|4|1|INCLUSION FINANCIERA  |
2|9100|Visa|PLATINUM LIFEMILES|T.LIMA CENTRO|1|LIMA CENTRO|525|53|M|A|127|1|PNN 0  |
2|12500|Visa|SIGNATURE LIFEMILES|T.CALLAO SAN MIGUEL|1|CALLAO|1019|53|M|A|59|1|CLASICO|
2|14000|Visa|SIGNATURE LIFEMILES|T.CALLAO SAN MIGUEL|1|CALLAO|291|76|M|A|146|1|INCLUSION FINANCIERA  |
2|2000|Visa|ORO|T.LINCE|1|CALLAO|1508.4400000000001|45|M|A|100|1|CLASICO|
2|5000|Visa|PLATINUM LIFEMILES|T.LINCE|1|LIMA MODERNA|4983|47|F|A|252|1|CLASICO|
2|7300|Visa|PLATINUM|T.CALLAO SAN MIGUEL|1|CALLAO|2482.7800000000002|60|M|A|48|1|CLASICO|
2|8000|Visa|PLATINUM LIFEMILES|T.CALLAO SAN MIGUEL|1|LIMA ESTE|5122|36|M|A|122|1|CLASICO|
2|2000|Visa|ORO|T.NORTE SUR CHICO|1|LIMA NORTE|1549.125|41|F|A|1|1|INCLUSION FINANCIERA  |
2|1000|Visa|CLASICA|T.NORTE SUR CHICO|1|LIMA NORTE|245|56|F|A|159|1|INCLUSION FINANCIERA  |
2|1000|Visa|CLASICA|T.NORTE SUR CHICO|1|LIMA NORTE|481|54|F|A|106|1|CLASICO|
2|700|Visa|NACIONAL|T.NORTE SUR CHICO|1|LIMA NORTE|971.75|20|M|A|15|1|INCLUSION FINANCIERA  |
2|20000|Visa|SIGNATURE LIFEMILES|T.CALLAO SAN MIGUEL|1|LIMA MODERNA|3883.2199999999998|42|F|A|214|1|CLASICO|
2|1000|Visa|CLASICA|T.CALLAO SAN MIGUEL|1|LIMA NORTE|1138.375|36|F|A|18|1|CLASICO|
2|700|Visa|ARCANGEL|T.SURCO LA MOLINA|1|LIMA ESTE|3125.25|48|F|A|71|1|CLASICO|
2|28500|Visa|SIGNATURE LIFEMILES|T.SURCO LA MOLINA|1|LIMA ESTE|5208|44|F|A|153|1|CLASICO|
2|5400|Visa|ORO|T.LINCE|1|LIMA CENTRO|1840.5|34|F|||0||
2|1000|Visa|CLASICA|T.LINCE|1|LIMA CENTRO|5221.1300000000001|45|M|A|210|1|CLASICO|
2|10000|Visa|PLATINUM LIFEMILES|T.LIMA CENTRO|1|LIMA CENTRO|722.5|29|F|A|77|1|CLASICO|
2|6100|Visa|PLATINUM LIFEMILES|T.LIMA CENTRO|1|LIMA ESTE|1149.75|32|M|A|15|1|INCLUSION FINANCIERA  |
2|3000|Visa|ORO LIFEMILES|T.LIMA CENTRO|1|LIMA NORTE|2179.5|46|F|A|97|1|CLASICO|
2|5000|Visa|PLATINUM|T.LINCE|1|LIMA CENTRO|700|42|F|A|221|1|CLASICO|
2|12000|Visa|SIGNATURE LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA NORTE|3360|36|F|A|79|1|CLASICO|
2|1000|Visa|CLASICA|T.LIMA SUR|1|LIMA SUR|1917.8900000000001|54|M|A|23|1|CLASICO|1
2|800|Visa|CLASICA|T.CALLAO SAN MIGUEL|1|LIMA NORTE|858|54|F|A|238|1|CLASICO|
2|7900|Visa|ORO LIFEMILES|T.CALLAO SAN MIGUEL|1|LIMA NORTE|1151|49|M|A|93|1|CLASICO|
2|700|Visa|CLASICA|T.CALLAO SAN MIGUEL|1|LIMA NORTE|1570.5|40|M|A|150|1|CLASICO|
2|30000|Visa|SIGNATURE LIFEMILES|T.SURCO LA MOLINA|1|LIMA MODERNA|11050|42|M|A|187|1|CLASICO|
2|5000|Visa|PLATINUM|T.LIMA SUR|1|LIMA ESTE|1450.3299999999999|23|M|A|66|1|CLASICO|
2|20000|Visa|CLASICA|T.LINCE|1|LIMA MODERNA|5529|47|M|A|261|1|CLASICO|
2|1100|Visa|CLASICA|T.LINCE|1|LIMA ESTE|3401|50|F|A|100|1|INCLUSION FINANCIERA  |
2|7100|Visa|PLATINUM LIFEMILES|T.LINCE|1|LIMA MODERNA|2629|43|F|A|199|1|CLASICO|
2|11900|Visa|PLATINUM LIFEMILES|T.LINCE|1|LIMA NORTE|1864.75|27|F|A|94|1|CLASICO|
2|2000|Visa|ORO LIFEMILES|T.LINCE|1|LIMA CENTRO|919.5|24|M|A|7|1|INCLUSION FINANCIERA  |
2|6800|Visa|PLATINUM LIFEMILES|T.LINCE|1|CALLAO|1452.22|25|M|A|50|1|INCLUSION FINANCIERA  |
2|12000|Visa|SIGNATURE LIFEMILES|T.LINCE|1|CALLAO|4421.6700000000001|61|M|A|234|1|CLASICO|
2|12000|Visa|SIGNATURE LIFEMILES|T.LINCE|1|LIMA NORTE|893.77999999999997|52|F|A|175|1|VIP|
2|4000|Visa|ORO|T.LIMA CENTRO|1|LIMA NORTE|642|23|F|A|45|1|INCLUSION FINANCIERA  |
2|5000|Visa|PLATINUM LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA MODERNA|3150|27|M|A|94|1|CLASICO|
2|4000|Visa|ORO LIFEMILES|T.LIMA RESIDENCIAL|0|NORTE|3416|24|F|A|20|1|CLASICO|
2|12000|Visa|SIGNATURE LIFEMILES|T.CALLAO SAN MIGUEL|1|LIMA NORTE|2331.75|52|M|A|184|1|CLASICO|
2|5700|Visa|PLATINUM|T.LIMA SUR|1|LIMA ESTE|1178.3299999999999|22|M|A|22|1|CLASICO|
2|99500|Visa|SIGNATURE LIFEMILES|T.LIMA CENTRO|1|LIMA MODERNA|7977|61|M|||0||
2|11800|Visa|PLATINUM LIFEMILES|T.LIMA CENTRO|1|LIMA ESTE|3212|43|M|A|162|1|CLASICO|
2|900|Visa|CLASICA|T.LIMA CENTRO|1|LIMA CENTRO|1803.75|46|M|A|119|1|CLASICO|
2|24000|Visa|SIGNATURE LIFEMILES|T.LIMA CENTRO|1|LIMA CENTRO|3794.75|31|F|A|113|1|CLASICO|
2|1000|Visa|CLASICA|T.LIMA CENTRO|1|LIMA MODERNA|2783|28|F|A|90|1|CLASICO|
2|21600|Visa|ORO LIFEMILES|T.LIMA CENTRO|1|LIMA MODERNA|5600.5600000000004|47|M|A|211|1|CLASICO|
2|5300|Visa|PLATINUM|T.LIMA SUR|1|LIMA SUR|1330.1300000000001|26|M|A|72|1|CLASICO|
2|700|Visa|CLASICA|T.LIMA SUR|1|LIMA NORTE|1203.75|32|F|A|1|1|INCLUSION FINANCIERA  |
2|700|Visa|ARCANGEL|T.LIMA SUR|1|LIMA SUR|2020.75|58|F|A|313|1|CLASICO|
2|700|Visa|ARCANGEL|T.LIMA SUR|1|LIMA SUR|2500|41|F|A|149|1|CLASICO|
2|6300|Visa|PLATINUM LIFEMILES|T.SURCO LA MOLINA|1|LIMA ESTE|2185.875|34|F|A|61|1|PNN 0  |
2|5200|Visa|PLATINUM|T.SURCO LA MOLINA|1|LIMA ESTE|1320.4400000000001|29|M|A|36|1|CLASICO|
2|7500|Visa|PLATINUM LIFEMILES|T.LIMA CENTRO|1|LIMA CENTRO|926|27|M|A|38|1|INCLUSION FINANCIERA  |
2|1000|Visa|CLASICA|T.LIMA SUR|1|LIMA SUR|1658.5599999999999|39|F|A|223|1|CLASICO|
2|13000|Visa|SIGNATURE LIFEMILES|T.CALLAO SAN MIGUEL|1|LIMA MODERNA|2305.5599999999999|60|F|A|245|1|CLASICO|
2|3500|Visa|ARCANGEL|T.CALLAO SAN MIGUEL|1|LIMA NORTE|3806.5|26|F|A|56|1|CLASICO|
2|6100|Visa|PLATINUM LIFEMILES|T.LIMA SUR|1|LIMA MODERNA|2000|25|M|A|54|1|CLASICO|
2|5000|Visa|PLATINUM LIFEMILES|T.CALLAO SAN MIGUEL|1|LIMA NORTE|3483|29|F|A|84|1|CLASICO|
2|5000|Visa|ORO LIFEMILES|T.LIMA CENTRO|1|LIMA MODERNA|5950|49|M|||0||
2|6000|Visa|PLATINUM LIFEMILES|T.LIMA CENTRO|1|LIMA NORTE|1540|27|M|||0||
2|3100|Visa|ORO LIFEMILES|T.LIMA CENTRO|1|LIMA NORTE|558|25|F|A|84|1|INCLUSION FINANCIERA  |
2|5300|Visa|PLATINUM LIFEMILES|T.SURCO LA MOLINA|1|LIMA MODERNA|2228.5|32|M|A|22|1|CLASICO|
2|6100|Visa|PLATINUM LIFEMILES|T.SURCO LA MOLINA|1|LIMA MODERNA|662|25|F|||0||
2|1500|Visa|CLASICA|T.LIMA SUR|1|LIMA SUR|4581.5|34|F|A|125|1|PNN 3   |1
2|12000|Visa|SIGNATURE LIFEMILES|T.LIMA SUR|1|LIMA SUR|5781|52|M|A|214|1|PNN 1 BAJO VALOR|
2|700|Visa|CLASICA|T.LIMA SUR|1|LIMA SUR|750.75|21|F|A|38|1|CLASICO|
2|700|Visa|ARCANGEL|T.LIMA SUR|1|LIMA SUR|1151.22|21|M|A|37|1|INCLUSION FINANCIERA  |
2|5000|Visa|PLATINUM LIFEMILES|T.LIMA CENTRO|1|LIMA MODERNA|1258|26|F|A|54|1|CLASICO|
2|1000|Visa|CLASICA|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|1097.6700000000001|54|M|A|21|1|CLASICO|
2|2000|Visa|ORO LIFEMILES|T.LIMA CENTRO|1|LIMA NORTE|3557.7800000000002|39|M|A|206|1|CLASICO|
2|11200|Visa|PLATINUM LIFEMILES|T.CALLAO SAN MIGUEL|1|LIMA MODERNA|2856|37|F|A|207|1|CLASICO|
2|5250|Visa|ORO LIFEMILES|T.LIMA CENTRO|1|LIMA CENTRO|1560.375|57|M|A|10|1|INCLUSION FINANCIERA  |
2|5000|Visa|PLATINUM LIFEMILES|T.LIMA CENTRO|1|LIMA CENTRO|2492.375|43|F|A|216|1|CLASICO|
2|2000|Visa|ORO LIFEMILES|T.CALLAO SAN MIGUEL|1|LIMA SUR|5197.5600000000004|59|M|A|243|1|CLASICO|
2|3000|Visa|ORO LIFEMILES|T.CALLAO SAN MIGUEL|1|LIMA NORTE|5127|28|M|A|58|1|CLASICO|
2|31000|Visa|SIGNATURE LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|6279|32|M|A|93|1|CLASICO|
2|5000|Visa|PLATINUM LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|3990|35|F|A|111|1|CLASICO|
2|15000|Visa|SIGNATURE|T.LIMA SUR|1|LIMA MODERNA|4909.6700000000001|63|M|A|251|1|VIP|
2|12000|Visa|SIGNATURE LIFEMILES|T.LINCE|1|LIMA NORTE|9670|29|F|A|107|1|CLASICO|
2|1000|Visa|CLASICA|T.SURCO LA MOLINA|1|LIMA ESTE|1043.1300000000001|26|M|A|73|1|CLASICO|
2|10800|Visa|PLATINUM LIFEMILES|T.LINCE|1|LIMA CENTRO|1644.75|29|F|A|88|1|CLASICO|
2|2000|Visa|ORO|T.LINCE|1|LIMA CENTRO|45|55|F|A|17|1|CLASICO|
2|70000|Visa|SIGNATURE LIFEMILES|T.LINCE|1|LIMA MODERNA|1564|60|M|A|435|1|VIP|
2|1000|Visa|CLASICA|T.LIMA SUR|1|LIMA SUR|1147.5599999999999|43|F|A|243|1|CLASICO|
2|1000|Visa|CLASICA|T.LIMA SUR|1|LIMA SUR|1365.1099999999999|57|M|A|203|1|CLASICO|
2|700|Visa|ARCANGEL|T.LIMA SUR|1|LIMA SUR|1903.875|59|M|A|249|1|CLASICO|
2|2000|Visa|ORO LIFEMILES|T.LIMA SUR|1|LIMA SUR|1520|52|M|A|252|1|CLASICO|
2|6300|Visa|PLATINUM|T.CALLAO SAN MIGUEL|1|CALLAO|1319.4400000000001|25|M|A|22|1|CLASICO|
2|2000|Visa|CLASICA|T.CALLAO SAN MIGUEL|1|LIMA MODERNA|1188.125|25|M|||0||
2|800|Visa|CLASICA|T.CALLAO SAN MIGUEL|1|LIMA CENTRO|1147|26|M|A|60|1|CLASICO|
2|14500|Visa|ORO LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|1170|61|M|A|182|1|PNN 3   |
2|2900|Visa|ORO|T.LIMA CENTRO|1|LIMA CENTRO|1610.25|43|F|A|4|1|CLASICO|
2|2000|Visa|ORO LIFEMILES|T.LIMA CENTRO|1|LIMA CENTRO|1776.75|27|F|A|10|1|INCLUSION FINANCIERA  |
2|12000|Visa|SIGNATURE LIFEMILES|T.CALLAO SAN MIGUEL|1|LIMA CENTRO|3546|31|F|A|37|1|CLASICO|
2|12000|Visa|SIGNATURE LIFEMILES|T.LINCE|1|LIMA MODERNA|13954.33|48|F|A|137|1|CLASICO|
2|11100|Visa|PLATINUM LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA SUR|3150|53|F|A|238|1|CLASICO|
2|70000|Visa|SIGNATURE LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|6997.3299999999999|42|F|A|230|1|VIP|
2|3200|Visa|ORO|T.MIRAFLORES S.BORJA|1|LIMA CENTRO|2262.125|31|M|||0||
2|18000|Visa|SIGNATURE|T.MIRAFLORES S.BORJA|1|LIMA NORTE|3723.6700000000001|31|F|A|78|1|CLASICO|
2|5000|Visa|PLATINUM LIFEMILES|T.CALLAO SAN MIGUEL|1|LIMA MODERNA|2156|45|M|A|161|1|VIP|
2|10000|Visa|PLATINUM LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA CENTRO|6526.8900000000003|63|M|A|264|1|CLASICO|
2|1300|Visa|NACIONAL|T.LIMA RESIDENCIAL|1|LIMA MODERNA|1155|42|F|A|1|1|CLASICO|
2|700|Visa|CLASICA|T.LIMA RESIDENCIAL|1|LIMA CENTRO|560|28|M|A|98|1|CLASICO|
2|30000|Visa|SIGNATURE LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA MODERNA|3700|45|M|A|273|1|CLASICO|
2|2000|Visa|ORO LIFEMILES|T.LIMA RESIDENCIAL||||||||0||
2|7800|Visa|NACIONAL|T.LIMA RESIDENCIAL|1|LIMA ESTE|3150|51|F|A|174|1|CLASICO|
2|700|Visa|CLASICA|T.LIMA RESIDENCIAL|1|LIMA ESTE|1827.1099999999999|38|M|A|63|1|CLASICO|
2|8000|Visa|PLATINUM|T.LIMA RESIDENCIAL|1|LIMA NORTE|4225|47|M|A|215|1|CLASICO|
2|1000|Visa|ARCANGEL|T.MIRAFLORES S.BORJA|1|LIMA SUR|1090|26|F|A|6|1|INCLUSION FINANCIERA  |
2|19500|Visa|SIGNATURE LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|1273|54|F|A|176|1|CLASICO|
2|2000|Visa|ORO LIFEMILES|T.MIRAFLORES S.BORJA|0|NORTE|1050|34|F|A|104|1|CLASICO|
2|12000|Visa|SIGNATURE LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|6716|36|M|||0||
2|12000|Visa|SIGNATURE LIFEMILES|T.MIRAFLORES S.BORJA|0|ORIENTE|1700|34|F|A|138|1|CLASICO|
2|12000|Visa|SIGNATURE LIFEMILES|T.LINCE|1|LIMA CENTRO|2818|29|F|||0||
2|2000|Visa|PLATINUM LIFEMILES|T.LINCE|1|LIMA CENTRO|3891|33|M|A|87|1|CLASICO|
2|5800|Visa|PLATINUM LIFEMILES|T.LINCE|1|LIMA NORTE|1321|25|M|A|28|1|CLASICO|
2|12000|Visa|SIGNATURE LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|13041.33|37|F|A|125|1|VIP|
2|2000|Visa|ORO LIFEMILES|T.SURCO LA MOLINA|1|LIMA MODERNA|2100|27|F|A|85|1|CLASICO|
2|12000|Visa|SIGNATURE LIFEMILES|T.SURCO LA MOLINA|1|LIMA MODERNA|1497.6700000000001|40|F|A|108|1|CLASICO|
2|15500|Visa|SIGNATURE LIFEMILES|T.SURCO LA MOLINA|1|LIMA MODERNA|4964|31|M|||0||
2|6000|Visa|CLASICA|T.CALLAO SAN MIGUEL|1|LIMA NORTE|3019.8899999999999|25|F|A|36|1|CLASICO|
2|4300|Visa|ORO LIFEMILES|T.LIMA CENTRO|1|LIMA NORTE|32|28|F|A|105|1|INCLUSION FINANCIERA  |
2|1000|Visa|CLASICA|T.LIMA CENTRO|1|LIMA MODERNA|2327.875|40|M|A|57|1|CLASICO|
2|700|Visa|CLASICA|T.SURCO LA MOLINA|1|LIMA ESTE|2178.75|44|M|A|32|1|CLASICO|
2|750|Visa|CLASICA|T.SURCO LA MOLINA|1|LIMA ESTE|2032|30|M|A|71|1|CLASICO|
2|700|Visa|ARCANGEL|T.SURCO LA MOLINA|1|LIMA ESTE|1610|53|M|A|1|1|CLASICO|
2|3000|Visa|ORO LIFEMILES|T.SURCO LA MOLINA|1|LIMA ESTE|164|32|M|A|71|1|CLASICO|
2|1500|Visa|ORO|T.SURCO LA MOLINA|1|LIMA ESTE|1337.5|38|F|A|81|1|PNN 0  |
2|700|Visa|ARCANGEL|T.SURCO LA MOLINA|1|LIMA MODERNA|2680.5|31|F|A|1|1|CLASICO|
2|1500|Visa|CLASICA|T.LIMA CENTRO|1|LIMA NORTE|1456.1700000000001|21|M|A|35|1|CLASICO|
2|2000|Visa|CLASICA|T.LINCE|1|LIMA CENTRO|2228.6700000000001|26|F|A|51|1|CLASICO|
2|8900|Visa|PLATINUM LIFEMILES|T.LINCE|1|LIMA MODERNA|2710|28|F|A|63|1|CLASICO|
2|4000|Visa|CLASICA|T.LIMA RESIDENCIAL|1|LIMA NORTE|1727.6700000000001|23|F|A|34|1|CLASICO|
